x,y,z,vx,vy,vz,ax,ay,az,time
3914.187244,649.479819,9176.506469,536.930395,89.63089,1196.481413,-1.699484,-0.237114,-18.242656,7.17
3919.556379,650.376104,9188.46946,536.913426,89.62852,1196.299136,-1.696906,-0.237019,-18.227772,7.18
3924.925343,651.272366,9200.43063,536.896483,89.626151,1196.117006,-1.694332,-0.236924,-18.212912,7.19
3930.294139,652.168603,9212.389981,536.879565,89.623783,1195.935026,-1.691762,-0.236829,-18.198079,7.2
3935.662766,653.064817,9224.347513,536.862673,89.621415,1195.753193,-1.689195,-0.236734,-18.18327,7.21
3941.031224,653.961008,9236.303228,536.845807,89.619049,1195.571508,-1.686632,-0.236639,-18.168487,7.22
3946.399514,654.857175,9248.257127,536.828966,89.616683,1195.389971,-1.684072,-0.236544,-18.153729,7.23
3951.767635,655.753318,9260.209213,536.812151,89.614319,1195.208581,-1.681516,-0.23645,-18.138997,7.24
3957.135589,656.649438,9272.159487,536.795362,89.611955,1195.027338,-1.678963,-0.236355,-18.124289,7.25
3962.503375,657.545533,9284.107949,536.778597,89.609593,1194.846242,-1.676414,-0.236261,-18.109607,7.26
3967.870993,658.441606,9296.054602,536.761859,89.607231,1194.665292,-1.673869,-0.236167,-18.094949,7.27
3973.238445,659.337654,9307.999447,536.745146,89.60487,1194.484489,-1.671327,-0.236073,-18.080317,7.28
3978.605729,660.23368,9319.942485,536.728458,89.602511,1194.303832,-1.668788,-0.235979,-18.065709,7.29
3983.972847,661.129681,9331.883718,536.711795,89.600152,1194.123321,-1.666253,-0.235885,-18.051127,7.3
3989.339799,662.025659,9343.823148,536.695158,89.597794,1193.942955,-1.663722,-0.235791,-18.036569,7.31
3994.706584,662.921613,9355.760775,536.678546,89.595437,1193.762735,-1.661194,-0.235698,-18.022036,7.32
4000.073204,663.817544,9367.696602,536.661959,89.593081,1193.58266,-1.65867,-0.235604,-18.007528,7.33
4005.439658,664.713451,9379.630629,536.645398,89.590726,1193.402729,-1.656149,-0.235511,-17.993045,7.34
4010.805946,665.609335,9391.562859,536.628861,89.588371,1193.222943,-1.653632,-0.235417,-17.978586,7.35
4016.17207,666.505195,9403.493292,536.61235,89.586018,1193.043302,-1.651118,-0.235324,-17.964152,7.36
4021.538029,667.401032,9415.42193,536.595864,89.583666,1192.863804,-1.648608,-0.235231,-17.949743,7.37
4026.903823,668.296845,9427.348774,536.579403,89.581315,1192.684451,-1.646101,-0.235138,-17.935358,7.38
4032.269452,669.192635,9439.273826,536.562967,89.578964,1192.505241,-1.643597,-0.235045,-17.920997,7.39
4037.634918,670.088401,9451.197088,536.546556,89.576615,1192.326174,-1.641098,-0.234952,-17.906661,7.4
4043.00022,670.984144,9463.118561,536.53017,89.574266,1192.147251,-1.638601,-0.23486,-17.89235,7.41
4048.365358,671.879863,9475.038245,536.513809,89.571918,1191.96847,-1.636108,-0.234767,-17.878063,7.42
4053.730332,672.775559,9486.956144,536.497473,89.569572,1191.789832,-1.633619,-0.234675,-17.8638,7.43
4059.095144,673.671231,9498.872257,536.481162,89.567226,1191.611336,-1.631133,-0.234583,-17.849561,7.44
4064.459793,674.56688,9510.786587,536.464875,89.564881,1191.432983,-1.628651,-0.23449,-17.835347,7.45
4069.824279,675.462505,9522.699135,536.448613,89.562537,1191.254771,-1.626172,-0.234398,-17.821157,7.46
4075.188603,676.358107,9534.609902,536.432376,89.560194,1191.076701,-1.623696,-0.234306,-17.80699,7.47
4080.552764,677.253685,9546.518889,536.416164,89.557852,1190.898773,-1.621224,-0.234215,-17.792848,7.48
4085.916764,678.149241,9558.426099,536.399977,89.55551,1190.720986,-1.618755,-0.234123,-17.77873,7.49
4091.280602,679.044772,9570.331533,536.383814,89.55317,1190.543339,-1.61629,-0.234031,-17.764637,7.5
4096.644279,679.940281,9582.235191,536.367675,89.550831,1190.365834,-1.613828,-0.23394,-17.750567,7.51
4102.007795,680.835765,9594.137076,536.351562,89.548492,1190.188468,-1.61137,-0.233848,-17.73652,7.52
4107.371149,681.731227,9606.037188,536.335473,89.546155,1190.011243,-1.608915,-0.233757,-17.722498,7.53
4112.734343,682.626665,9617.93553,536.319408,89.543818,1189.834158,-1.606463,-0.233666,-17.7085,7.54
4118.097377,683.52208,9629.832102,536.303368,89.541482,1189.657213,-1.604015,-0.233575,-17.694525,7.55
4123.460251,684.417471,9641.726906,536.287352,89.539147,1189.480407,-1.60157,-0.233484,-17.680574,7.56
4128.822964,685.31284,9653.619943,536.271361,89.536813,1189.303741,-1.599129,-0.233393,-17.666647,7.57
4134.185518,686.208184,9665.511215,536.255394,89.53448,1189.127214,-1.596691,-0.233302,-17.652744,7.58
4139.547913,687.103506,9677.400724,536.239451,89.532148,1188.950825,-1.594256,-0.233212,-17.638864,7.59
4144.910148,687.998804,9689.288469,536.223533,89.529817,1188.774575,-1.591825,-0.233121,-17.625007,7.6
4150.272224,688.894079,9701.174454,536.207639,89.527487,1188.598463,-1.589397,-0.233031,-17.611174,7.61
4155.634142,689.789331,9713.058679,536.191769,89.525157,1188.422489,-1.586973,-0.23294,-17.597365,7.62
4160.995901,690.684559,9724.941145,536.175924,89.522829,1188.246654,-1.584552,-0.23285,-17.583579,7.63
4166.357502,691.579764,9736.821855,536.160103,89.520501,1188.070955,-1.582134,-0.23276,-17.569817,7.64
4171.718945,692.474946,9748.700809,536.144305,89.518175,1187.895395,-1.57972,-0.23267,-17.556077,7.65
4177.080231,693.370104,9760.578009,536.128532,89.515849,1187.719971,-1.577309,-0.23258,-17.542361,7.66
4182.441359,694.265239,9772.453456,536.112783,89.513524,1187.544684,-1.574901,-0.232491,-17.528669,7.67
4187.802329,695.160351,9784.327151,536.097058,89.5112,1187.369534,-1.572497,-0.232401,-17.514999,7.68
4193.163143,696.05544,9796.199096,536.081357,89.508877,1187.194521,-1.570096,-0.232311,-17.501353,7.69
4198.523799,696.950506,9808.069293,536.06568,89.506555,1187.019644,-1.567698,-0.232222,-17.48773,7.7
4203.8843,697.845548,9819.937742,536.050027,89.504233,1186.844902,-1.565304,-0.232133,-17.47413,7.71
4209.244644,698.740567,9831.804445,536.034398,89.501913,1186.670297,-1.562913,-0.232043,-17.460553,7.72
4214.604832,699.635563,9843.669403,536.018793,89.499593,1186.495827,-1.560525,-0.231954,-17.446999,7.73
4219.964864,700.530536,9855.532618,536.003212,89.497275,1186.321492,-1.558141,-0.231865,-17.433468,7.74
4225.32474,701.425485,9867.394091,535.987654,89.494957,1186.147292,-1.55576,-0.231776,-17.41996,7.75
4230.684462,702.320412,9879.253823,535.97212,89.49264,1185.973228,-1.553382,-0.231688,-17.406474,7.76
4236.044028,703.215315,9891.111816,535.95661,89.490324,1185.799298,-1.551008,-0.231599,-17.393012,7.77
4241.403439,704.110195,9902.968071,535.941124,89.488009,1185.625502,-1.548637,-0.23151,-17.379572,7.78
4246.762695,705.005052,9914.822589,535.925661,89.485695,1185.45184,-1.546269,-0.231422,-17.366156,7.79
4252.121798,705.899886,9926.675372,535.910222,89.483381,1185.278313,-1.543904,-0.231333,-17.352761,7.8
4257.480746,706.794696,9938.526422,535.894807,89.481069,1185.104919,-1.541543,-0.231245,-17.33939,7.81
4262.83954,707.689484,9950.375738,535.879415,89.478757,1184.931658,-1.539185,-0.231157,-17.326041,7.82
4268.19818,708.584249,9962.223324,535.864046,89.476447,1184.758531,-1.536831,-0.231069,-17.312715,7.83
4273.556667,709.47899,9974.069179,535.848702,89.474137,1184.585537,-1.534479,-0.230981,-17.299411,7.84
4278.915001,710.373708,9985.913306,535.83338,89.471828,1184.412676,-1.532131,-0.230893,-17.28613,7.85
4284.273182,711.268403,9997.755705,535.818082,89.46952,1184.239947,-1.529786,-0.230805,-17.272871,7.86
4289.63121,712.163075,10009.59638,535.802808,89.467213,1184.067351,-1.527444,-0.230718,-17.259635,7.87
4294.989086,713.057725,10021.43533,535.787557,89.464906,1183.894887,-1.525106,-0.23063,-17.246421,7.88
4300.346809,713.952351,10033.27255,535.772329,89.462601,1183.722554,-1.522771,-0.230543,-17.233229,7.89
4305.70438,714.846954,10045.10806,535.757125,89.460296,1183.550354,-1.520439,-0.230456,-17.22006,7.9
4311.0618,715.741533,10056.94184,535.741944,89.457993,1183.378285,-1.518111,-0.230368,-17.206913,7.91
4316.419067,716.63609,10068.7739,535.726786,89.45569,1183.206347,-1.515785,-0.230281,-17.193788,7.92
4321.776184,717.530624,10080.60425,535.711651,89.453388,1183.03454,-1.513463,-0.230194,-17.180685,7.93
4327.133149,718.425135,10092.43288,535.69654,89.451087,1182.862864,-1.511144,-0.230107,-17.167605,7.94
4332.489964,719.319623,10104.25979,535.681452,89.448787,1182.691318,-1.508828,-0.230021,-17.154546,7.95
4337.846628,720.214088,10116.08499,535.666386,89.446487,1182.519903,-1.506516,-0.229934,-17.14151,7.96
4343.203141,721.10853,10127.90848,535.651344,89.444189,1182.348618,-1.504206,-0.229847,-17.128496,7.97
4348.559504,722.002949,10139.73025,535.636325,89.441891,1182.177463,-1.5019,-0.229761,-17.115503,7.98
4353.915718,722.897345,10151.55031,535.621329,89.439594,1182.006438,-1.499597,-0.229674,-17.102533,7.99
4359.271781,723.791718,10163.36867,535.606356,89.437299,1181.835542,-1.497298,-0.229588,-17.089584,8
4364.627695,724.686068,10175.18532,535.591406,89.435004,1181.664775,-1.495001,-0.229502,-17.076658,8.01
4369.98346,725.580395,10187.00026,535.576479,89.432709,1181.494138,-1.492708,-0.229416,-17.063753,8.02
4375.339076,726.474699,10198.8135,535.561575,89.430416,1181.323629,-1.490418,-0.22933,-17.05087,8.03
4380.694543,727.36898,10210.62503,535.546694,89.428124,1181.153249,-1.488131,-0.229244,-17.038008,8.04
4386.049861,728.263238,10222.43486,535.531835,89.425832,1180.982997,-1.485847,-0.229158,-17.025169,8.05
4391.405031,729.157474,10234.24299,535.517,89.423541,1180.812874,-1.483567,-0.229073,-17.012351,8.06
4396.760053,730.051686,10246.04942,535.502187,89.421251,1180.642878,-1.481289,-0.228987,-16.999555,8.07
4402.114927,730.945876,10257.85415,535.487397,89.418962,1180.473011,-1.479015,-0.228902,-16.98678,8.08
4407.469653,731.840043,10269.65718,535.472629,89.416674,1180.30327,-1.476744,-0.228816,-16.974026,8.09
4412.824232,732.734187,10281.45852,535.457884,89.414387,1180.133657,-1.474476,-0.228731,-16.961295,8.1
4418.178664,733.628308,10293.25816,535.443162,89.4121,1179.964172,-1.472211,-0.228646,-16.948585,8.11
4423.532948,734.522406,10305.0561,535.428463,89.409815,1179.794813,-1.469949,-0.228561,-16.935896,8.12
4428.887086,735.416481,10316.85236,535.413786,89.40753,1179.62558,-1.467691,-0.228476,-16.923228,8.13
4434.241078,736.310533,10328.64693,535.399132,89.405246,1179.456474,-1.465435,-0.228391,-16.910582,8.14
4439.594923,737.204563,10340.4398,535.3845,89.402963,1179.287495,-1.463183,-0.228307,-16.897957,8.15
4444.948622,738.09857,10352.23099,535.36989,89.400681,1179.118641,-1.460934,-0.228222,-16.885354,8.16
4450.302175,738.992554,10364.02049,535.355303,89.3984,1178.949914,-1.458688,-0.228137,-16.872772,8.17
4455.655582,739.886515,10375.8083,535.340739,89.396119,1178.781312,-1.456445,-0.228053,-16.86021,8.18
4461.008844,740.780453,10387.59443,535.326197,89.393839,1178.612835,-1.454205,-0.227969,-16.847671,8.19
4466.361961,741.674369,10399.37887,535.311677,89.39156,1178.444483,-1.451969,-0.227884,-16.835152,8.2
4471.714932,742.568262,10411.16163,535.29718,89.389282,1178.276257,-1.449735,-0.2278,-16.822654,8.21
4477.06776,743.462132,10422.94272,535.282705,89.387005,1178.108155,-1.447504,-0.227716,-16.810177,8.22
4482.420442,744.355979,10434.72212,535.268252,89.384729,1177.940178,-1.445277,-0.227632,-16.797722,8.23
4487.77298,745.249804,10446.49984,535.253822,89.382454,1177.772325,-1.443053,-0.227549,-16.785287,8.24
4493.125374,746.143606,10458.27589,535.239413,89.380179,1177.604596,-1.440832,-0.227465,-16.772873,8.25
4498.477625,747.037385,10470.05026,535.225027,89.377905,1177.436991,-1.438614,-0.227381,-16.76048,8.26
4503.829731,747.931141,10481.82295,535.210663,89.375632,1177.26951,-1.436398,-0.227298,-16.748108,8.27
4509.181695,748.824875,10493.59397,535.196321,89.37336,1177.102153,-1.434186,-0.227214,-16.735757,8.28
4514.533515,749.718585,10505.36332,535.182002,89.371089,1176.934918,-1.431978,-0.227131,-16.723427,8.29
4519.885192,750.612274,10517.131,535.167704,89.368818,1176.767807,-1.429772,-0.227048,-16.711117,8.3
4525.236726,751.505939,10528.89701,535.153428,89.366548,1176.600819,-1.427569,-0.226965,-16.698828,8.31
4530.588118,752.399582,10540.66135,535.139174,89.36428,1176.433953,-1.425369,-0.226882,-16.68656,8.32
4535.939367,753.293202,10552.42402,535.124943,89.362012,1176.26721,-1.423173,-0.226799,-16.674312,8.33
4541.290474,754.186799,10564.18503,535.110733,89.359745,1176.100589,-1.420979,-0.226716,-16.662085,8.34
4546.64144,755.080374,10575.94437,535.096545,89.357478,1175.934091,-1.418788,-0.226633,-16.649878,8.35
4551.992264,755.973926,10587.70204,535.082379,89.355213,1175.767714,-1.416601,-0.22655,-16.637692,8.36
4557.342946,756.867456,10599.45806,535.068235,89.352948,1175.601458,-1.414416,-0.226468,-16.625527,8.37
4562.693487,757.760963,10611.21241,535.054112,89.350684,1175.435325,-1.412235,-0.226385,-16.613382,8.38
4568.043887,758.654447,10622.96511,535.040012,89.348421,1175.269312,-1.410057,-0.226303,-16.601257,8.39
4573.394147,759.547909,10634.71614,535.025933,89.346159,1175.103421,-1.407881,-0.226221,-16.589153,8.4
4578.744265,760.441347,10646.46552,535.011876,89.343898,1174.93765,-1.405709,-0.226139,-16.577069,8.41
4584.094244,761.334764,10658.21324,534.997841,89.341637,1174.772,-1.403539,-0.226057,-16.565005,8.42
4589.444082,762.228158,10669.9593,534.983827,89.339377,1174.60647,-1.401373,-0.225975,-16.552962,8.43
4594.79378,763.121529,10681.70371,534.969835,89.337118,1174.441061,-1.39921,-0.225893,-16.540939,8.44
4600.143339,764.014877,10693.44647,534.955864,89.33486,1174.275771,-1.397049,-0.225811,-16.528936,8.45
4605.492758,764.908203,10705.18758,534.941915,89.332603,1174.110602,-1.394892,-0.22573,-16.516953,8.46
4610.842038,765.801507,10716.92703,534.927988,89.330346,1173.945552,-1.392737,-0.225648,-16.50499,8.47
4616.191179,766.694788,10728.66484,534.914082,89.328091,1173.780622,-1.390586,-0.225567,-16.493048,8.48
4621.540181,767.588046,10740.401,534.900198,89.325836,1173.61581,-1.388438,-0.225485,-16.481125,8.49
4626.889044,768.481282,10752.13551,534.886335,89.323582,1173.451118,-1.386292,-0.225404,-16.469223,8.5
4632.237769,769.374495,10763.86837,534.872493,89.321329,1173.286545,-1.38415,-0.225323,-16.45734,8.51
4637.586356,770.267686,10775.59959,534.858673,89.319076,1173.12209,-1.38201,-0.225242,-16.445477,8.52
4642.934805,771.160854,10787.32917,534.844875,89.316825,1172.957754,-1.379874,-0.225161,-16.433635,8.53
4648.283116,772.054,10799.05711,534.831097,89.314574,1172.793535,-1.37774,-0.22508,-16.421812,8.54
4653.631289,772.947123,10810.7834,534.817341,89.312324,1172.629435,-1.37561,-0.224999,-16.410009,8.55
4658.979325,773.840224,10822.50805,534.803606,89.310075,1172.465453,-1.373482,-0.224918,-16.398226,8.56
4664.327224,774.733302,10834.23107,534.789893,89.307826,1172.301588,-1.371357,-0.224838,-16.386462,8.57
4669.674986,775.626358,10845.95245,534.7762,89.305579,1172.137841,-1.369236,-0.224757,-16.374719,8.58
4675.022611,776.519391,10857.67219,534.762529,89.303332,1171.974211,-1.367117,-0.224677,-16.362995,8.59
4680.3701,777.412402,10869.3903,534.748879,89.301086,1171.810698,-1.365001,-0.224597,-16.35129,8.6
4685.717453,778.305391,10881.10677,534.73525,89.298841,1171.647302,-1.362888,-0.224516,-16.339606,8.61
4691.064669,779.198357,10892.82161,534.721642,89.296596,1171.484023,-1.360778,-0.224436,-16.327941,8.62
4696.411749,780.0913,10904.53482,534.708056,89.294353,1171.32086,-1.358671,-0.224356,-16.316295,8.63
4701.758694,780.984221,10916.2464,534.69449,89.29211,1171.157813,-1.356567,-0.224276,-16.304669,8.64
4707.105504,781.87712,10927.95635,534.680945,89.289868,1170.994883,-1.354466,-0.224197,-16.293062,8.65
4712.452178,782.769996,10939.66467,534.667422,89.287627,1170.832068,-1.352368,-0.224117,-16.281475,8.66
4717.798717,783.66285,10951.37136,534.653919,89.285387,1170.669369,-1.350272,-0.224037,-16.269908,8.67
4723.145122,784.555682,10963.07643,534.640437,89.283147,1170.506785,-1.34818,-0.223958,-16.258359,8.68
4728.491391,785.448491,10974.77987,534.626976,89.280908,1170.344317,-1.34609,-0.223878,-16.24683,8.69
4733.837527,786.341277,10986.48169,534.613536,89.27867,1170.181964,-1.344004,-0.223799,-16.235321,8.7
4739.183528,787.234042,10998.18189,534.600117,89.276433,1170.019725,-1.34192,-0.22372,-16.22383,8.71
4744.529395,788.126784,11009.88047,534.586719,89.274197,1169.857602,-1.339839,-0.223641,-16.212359,8.72
4749.875129,789.019503,11021.57742,534.573345,89.271961,1169.695612,-1.337363,-0.22355,-16.199,8.73
4755.220729,789.9122,11033.27276,534.559997,89.269727,1169.533759,-1.334818,-0.223458,-16.185321,8.74
4760.566195,790.804875,11044.96648,534.546674,89.267493,1169.372042,-1.332279,-0.223366,-16.171674,8.75
4765.911529,791.697528,11056.65858,534.533377,89.26526,1169.210461,-1.329745,-0.223275,-16.158058,8.76
4771.25673,792.590158,11068.34907,534.520104,89.263028,1169.049017,-1.327217,-0.223183,-16.144474,8.77
4776.601799,793.482766,11080.03795,534.506858,89.260797,1168.887707,-1.324693,-0.223092,-16.130921,8.78
4781.946735,794.375352,11091.72522,534.493636,89.258567,1168.726533,-1.322175,-0.223,-16.1174,8.79
4787.291539,795.267915,11103.41087,534.480439,89.256338,1168.565494,-1.319662,-0.222909,-16.103911,8.8
4792.636212,796.160456,11115.09492,534.467268,89.25411,1168.40459,-1.317154,-0.222818,-16.090453,8.81
4797.980753,797.052975,11126.77736,534.454121,89.251883,1168.243819,-1.314652,-0.222728,-16.077026,8.82
4803.325163,797.945472,11138.45819,534.441,89.249656,1168.083183,-1.312155,-0.222637,-16.06363,8.83
4808.669442,798.837946,11150.13741,534.427903,89.247431,1167.922681,-1.309662,-0.222547,-16.050265,8.84
4814.013591,799.730398,11161.81504,534.414831,89.245206,1167.762311,-1.307175,-0.222456,-16.036931,8.85
4819.357608,800.622828,11173.49106,534.401784,89.242983,1167.602075,-1.304694,-0.222366,-16.023628,8.86
4824.701496,801.515236,11185.16548,534.388762,89.24076,1167.441971,-1.302217,-0.222276,-16.010356,8.87
4830.045254,802.407621,11196.8383,534.375765,89.238538,1167.282,-1.299745,-0.222187,-15.997115,8.88
4835.388882,803.299984,11208.50952,534.362792,89.236317,1167.122161,-1.297279,-0.222097,-15.983904,8.89
4840.73238,804.192325,11220.17914,534.349844,89.234097,1166.962454,-1.294818,-0.222007,-15.970724,8.9
4846.075749,805.084644,11231.84717,534.33692,89.231878,1166.802878,-1.292361,-0.221918,-15.957574,8.91
4851.418989,805.976941,11243.51361,534.324021,89.22966,1166.643434,-1.28991,-0.221829,-15.944455,8.92
4856.762101,806.869215,11255.17845,534.311146,89.227442,1166.48412,-1.287464,-0.22174,-15.931366,8.93
4862.105084,807.761467,11266.8417,534.298296,89.225226,1166.324937,-1.285023,-0.221651,-15.918307,8.94
4867.447939,808.653697,11278.50336,534.28547,89.22301,1166.165884,-1.282587,-0.221562,-15.905279,8.95
4872.790665,809.545905,11290.16343,534.272669,89.220795,1166.006961,-1.280156,-0.221474,-15.892281,8.96
